path,energi0,homogenitas0,entropy0,contras0,pearson_correlation0,energi45,homogenitas45,entropy45,contras45,pearson_correlation45,energi90,homogenitas90,entropy90,contras90,pearson_correlation90,energi135,homogenitas135,entropy135,contras135,pearson_correlation135
Roadconditions\good\0_good_023.JPG,0.10383384167804033,83.65666360294382,4.962927223737048,82.65666360293888,0.0012673424684407806,0.09885408897680512,128.0135947712413,5.245439343934383,127.01359477124112,0.002091280920696244,0.1020620610208846,88.69656862745242,5.220000822020903,87.69656862744948,0.0019005681646682279,0.09786204761690875,206.93050365244173,5.372995079535926,205.9305036524408,0.0020861962275695004
Roadconditions\good\0_good_024.JPG,0.09606717248642921,71.69811580882563,4.859738781834875,70.69811580882111,0.0020482253439696838,0.09233158878797207,112.50094579008095,5.193008903370392,111.50094579007978,0.002763870875343942,0.09508173395880343,70.2145220588242,5.145946585428202,69.21452205882248,0.0018184015133310672,0.0915985676700478,163.81557862360637,5.300836232617864,162.81557862360634,0.0027029768903150727
Roadconditions\good\0_good_025.JPG,0.06828726399269841,102.13143382353104,5.921539416145619,101.13143382352841,0.0030451588815185544,0.06690896143366191,118.55192618223784,5.929755087226519,117.55192618223717,0.0032321669280542457,0.06992286456268057,65.99218750000082,5.674606090227583,64.99218749999889,0.0022175460148094062,0.06614948599457181,198.6491195693957,6.124892408252617,197.64911956939616,0.00346616078841704
Roadconditions\good\0_good_026.JPG,0.07475379225200104,113.62775735294227,5.6770504646188185,112.62775735294012,0.0037953087478797285,0.07241395251966148,233.7876047673964,6.027535416046432,232.78760476739868,0.004921387969512663,0.07519999420857952,86.96939338235448,5.793032872902357,85.96939338235208,0.0034552862681846075,0.07288056239570369,138.3118031526334,5.752462628407946,137.31180315263254,0.005249083658763677
Roadconditions\good\0_good_027.JPG,0.060937724217958456,81.55105698529559,5.753957200968993,80.55105698529346,0.003075533728345864,0.05885577241533077,187.3007458669739,5.992249566996293,186.3007458669718,0.003964307723503396,0.06250710727525643,55.587423406863465,5.592265733390895,54.58742340686224,0.002854292796720486,0.059653117180107615,65.45877739331064,5.689968101047999,64.45877739331067,0.003786591997109585
Roadconditions\good\0_good_028.JPG,0.06448280706995696,86.1268382352949,5.779872586303329,85.12683823529262,0.0030375537383483054,0.06299990684681421,100.6591311034211,5.842652353390065,99.6591311034218,0.003358944822041543,0.06576956872525559,47.338526348040006,5.549169484398353,46.338526348038485,0.0020225515041077725,0.06257872273121985,157.04935024990334,5.978062618313684,156.04935024990337,0.003246360185793154
Roadconditions\good\0_good_029.JPG,0.08298029294246564,128.50338541666872,5.374376076786322,127.5033854166637,0.002817788576547744,0.07975489023902996,209.5651980007679,5.511871040361279,208.56519800076651,0.003726458731300592,0.08183849001792165,133.21300551470708,5.460588900559201,132.21300551470583,0.0032981428586475723,0.07913006847837448,295.72329104190624,5.686108556666243,294.72329104190993,0.0037744577514658996
Roadconditions\good\0_good_030.JPG,0.09182632452155415,77.24424019607953,5.0688707550335685,76.24424019607675,0.0028277435902917735,0.08648479204091268,240.84465974625127,5.433400395460964,239.84465974625212,0.004118326444482528,0.09031922489622182,129.02712928921733,5.206368671452283,128.02712928921525,0.0030579911912478885,0.08741716971897504,162.20192233756163,5.244973709340608,161.20192233756114,0.003924986195538622
Roadconditions\good\0_good_031.JPG,0.09720927554155645,85.96919424019691,5.007337311432562,84.96919424019514,0.002194034383597979,0.09266217716221264,251.997616301421,5.357587127664399,250.99761630142294,0.0033341920186517222,0.09571352326929317,133.6677542892172,5.154416345074568,132.66775428921494,0.0030705037306323723,0.09316248052348743,176.43111111111153,5.197079782712882,175.43111111110946,0.0032314101640469194
Roadconditions\good\0_good_032.JPG,0.08736514140256812,96.95850183823576,5.280506447250351,95.9585018382343,0.002682385613270207,0.08372656694161391,288.0951633986938,5.590840095332434,287.0951633986904,0.0048980668964632434,0.08678251132282838,149.42683823529515,5.363940460939023,148.42683823529305,0.004386092284763442,0.08443245118659165,184.57682429834708,5.3742962858461825,183.5768242983447,0.004878237607559412
Roadconditions\good\0_good_033.JPG,0.07829932365724993,136.67867647058878,5.540086470194249,135.678676470586,0.0024671881896547398,0.07453052431109652,268.4546866589768,5.9669349417080815,267.4546866589733,0.005398672656589753,0.07572873137171758,141.11548713235547,5.858941012928218,140.11548713235123,0.0051228213733202415,0.0742751637386617,280.8281737793146,6.009515698313257,279.8281737793144,0.00532164895473405
Roadconditions\good\0_good_034.JPG,0.07155451157513566,46.20655637254903,5.4789586925400275,45.20655637254834,0.0019374141892622863,0.068117317667276,130.72355247981577,5.910958060852825,129.7235524798141,0.0035037128772581736,0.06906951176849563,101.3268075980406,5.819390695794154,100.32680759803765,0.0033343703481083864,0.06779842337278245,157.45354863513973,5.9815436513023394,156.45354863513845,0.003694228812273369
Roadconditions\good\0_good_035.JPG,0.06830089646822778,83.28639705882436,5.759380918244525,82.28639705882208,0.0030958977428504693,0.06570693571410066,214.16699730872722,5.960368061645996,213.16699730872577,0.003391384751850589,0.06916515826995348,119.46406250000196,5.551880773526686,118.46406249999752,0.0018936853135558915,0.06601095518078104,177.97793156478184,5.819619158878956,176.9779315647815,0.003445033352391992
Roadconditions\good\0_good_036.JPG,0.066757336843474,130.08264399509991,5.820505417614399,129.0826439950972,0.004937040209579977,0.06533266662734367,227.1488350634361,6.025920227864817,226.14883506343398,0.0052300132776985945,0.06893223417487927,79.64747242647204,5.597735658120392,78.64747242646898,0.0023417221582938542,0.06561485141387191,179.06812764321398,5.8742117178966655,178.06812764321208,0.0053172265621298604
Roadconditions\good\0_good_037.JPG,0.06343195896522422,53.736519607844,5.719561777529686,52.7365196078421,0.002420462299116512,0.06137785363657035,63.78028450595963,5.748745236919936,62.78028450595983,0.0031404221778984515,0.06292680786554952,72.72457107843277,5.782631951556326,71.72457107842988,0.0024951989822558363,0.06094226084339123,168.82557477893138,6.042924567169254,167.82557477892956,0.0030669740069062847
Roadconditions\good\0_good_038.JPG,0.06364358470055557,64.69609375000084,5.70915428434911,63.69609374999875,0.0031435248363384433,0.060682478229393655,237.89960784313578,6.036632271361616,236.89960784313678,0.0052619667121040084,0.06296090002473971,132.72254901960872,5.775000808983022,131.72254901960684,0.0043411116214246105,0.061321656754910525,136.78277585544015,5.75550076236689,135.78277585543964,0.005119097299017814
Roadconditions\good\0_good_039.JPG,0.07091665523870495,59.10073529411821,5.615929492229247,58.10073529411635,0.0031253954235377275,0.06871132100878904,99.20544405997697,5.550723603819978,98.20544405997668,0.0033059828442456593,0.0704853340333692,102.84523590686275,5.598663396439244,101.84523590686149,0.002943853625964093,0.06762784963816641,204.56762783544815,5.883101931418179,203.56762783544517,0.0038548538396117934
Roadconditions\good\0_good_040.JPG,0.06257526601566069,60.529733455883274,5.768841059063089,59.52973345588121,0.0027159816785617993,0.060995611157743955,75.18798923491013,5.887923903901281,74.18798923491026,0.003486960565367578,0.06313610577023865,72.54048713235407,5.896219486878751,71.54048713235177,0.0027868573580671183,0.06052609345974662,171.4677585544008,6.146601302185755,170.46775855440055,0.003558693223196058
Roadconditions\good\0_good_041.JPG,0.0759771615878638,88.3595435049032,5.442875490067048,87.35954350490067,0.0027829296123158737,0.07286546915605001,182.00581314878875,5.656337785071006,181.00581314878647,0.004403988804672828,0.07507857120664709,136.78492647059022,5.610383140939932,135.7849264705877,0.00379861356096988,0.07250068330563594,254.93527104959472,5.820593738305121,253.93527104959554,0.004183634849798005
Roadconditions\good\0_good_042.JPG,0.08388847189744997,105.17181372549206,5.398225669595168,104.17181372548905,0.0025931923579074778,0.08124226706641502,106.69417916186035,5.4124372233486495,105.69417916185994,0.003111883851692936,0.08382514892014717,47.959589460784855,5.355956723846989,46.95958946078356,0.0020983609606612585,0.0806764998704361,184.365843906189,5.6462436114766215,183.36584390618836,0.0031288019300591474
Roadconditions\good\0_good_043.JPG,0.0759794841386471,117.4855392156882,5.525250838447504,116.48553921568465,0.0020569633562552377,0.07305577291790308,234.9085121107273,5.844594131262839,233.908512110726,0.0029660097814921006,0.07603138314627791,75.56723345588372,5.61913571110906,74.56723345588196,0.0026912392103711153,0.07356428984149553,135.96512110726718,5.644683727925706,134.96512110726573,0.0029224073516302884
Roadconditions\good\0_good_044.JPG,0.06286275392126518,64.16659007353063,5.7850805752695535,63.16659007352841,0.0028021972071728064,0.06076317377709501,90.00278354479076,5.798277602747211,89.00278354479119,0.0033944447457456297,0.0624088515853998,85.26619178921709,5.8220213366049745,84.2661917892144,0.002715025092149488,0.06014277228421851,184.2422299115727,6.068012185461241,183.24222991157063,0.0035017940163373906
Roadconditions\good\0_good_045.JPG,0.08315436633445991,109.9784620098061,5.46914684859165,108.97846200980189,0.003806701912376319,0.08130372782715226,122.40713571703226,5.462544885292082,121.40713571703203,0.004325663721859821,0.08394428480500754,66.05347732843228,5.488438400743303,65.05347732843052,0.0024992144463153823,0.08051419172911098,214.1814071510957,5.728229871770241,213.1814071510925,0.0043269036177520075
Roadconditions\good\0_good_046.JPG,0.07391250581018752,142.53278186274665,5.578926086452178,141.5327818627425,0.002626047733654498,0.0703833302218177,337.95869281045657,5.913383092552516,336.9586928104616,0.0037527973079751068,0.07299385431590749,168.63322610294242,5.689157159767762,167.63322610294023,0.003361966173807015,0.07101909114008229,253.00481353325648,5.727906764919322,252.00481353325327,0.003795886371563358
Roadconditions\good\0_good_047.JPG,0.06494271741468662,64.70481004902113,5.74498659123487,63.70481004901865,0.0022724362263503847,0.06298691447600731,81.21339484813589,5.750236240222029,80.21339484813568,0.002697188261257358,0.06509967937417915,69.68057598039384,5.727390027507682,68.68057598039137,0.0020651067599033912,0.06249564534741757,166.83984621299518,6.016178456019256,165.83984621299402,0.002858312864294723
Roadconditions\good\0_good_048.JPG,0.07275032286916838,67.42086397059032,5.573589816060592,66.4208639705871,0.0021811961909003036,0.06904252062872551,210.79472510572887,5.847516330757878,209.79472510572734,0.004063207708617592,0.07201857435203443,105.01455269607959,5.559656203155845,104.01455269607688,0.0032557179937236637,0.06971251745513235,116.22734332948839,5.560683726449677,115.22734332948852,0.0038016161584160176
Roadconditions\good\0_good_049.JPG,0.0674945997614328,75.50998774509928,5.409604951805454,74.50998774509694,0.0015250445097139476,0.06422554410430287,133.65802383698593,5.88383620615336,132.6580238369839,0.0030872306392101226,0.06664097745983856,56.11776960784454,5.735395027407265,55.11776960784268,0.0029237335517580338,0.06417739806991299,126.46028450595918,5.842260869625983,125.46028450595864,0.003169121222857719
Roadconditions\good\0_good_050.JPG,0.07209621689035889,64.17624080882482,5.648343929474117,63.176240808822236,0.002582644544278829,0.06748088519468474,274.81225682429556,6.123071172845657,273.81225682429766,0.007848188000915588,0.0684758714252729,195.71508884804012,5.929256559291158,194.71508884803868,0.007526996926452574,0.06772986653315402,236.3383775470964,6.022931570216804,235.33837754709378,0.007836849059624363
Roadconditions\good\0_good_051.JPG,0.08242114274238481,120.56138174019785,5.423816152841651,119.56138174019425,0.0032417485620317905,0.07972558391095536,180.14186851211133,5.467780191926231,179.14186851210803,0.005211806740750423,0.08229289276697684,116.49554227941235,5.479145470029335,115.49554227941039,0.004416992686472694,0.07922515047224332,275.0796924259899,5.716955935230543,274.0796924259908,0.005100772722595392
Roadconditions\good\0_good_052.JPG,0.07492418804703559,70.40416666666822,5.5763447388151315,69.40416666666448,0.0018170228934882905,0.07130465462888158,173.058608227605,6.052562873704861,172.05860822760255,0.004103963410402133,0.07282166219591217,89.97734375000076,5.882651209485359,88.97734374999811,0.003928038223605539,0.07151893201694472,143.3921414840445,5.980916922667582,142.3921414840429,0.004260481554419876
Roadconditions\good\0_good_053.JPG,0.06354710562418656,125.90519301470763,5.793380634746997,124.90519301470363,0.0027853096809906295,0.06082697971574956,243.1598308342943,6.176170023134136,242.15983083429307,0.0041249301092906926,0.06292957967356737,95.78881740196154,5.943922937693521,94.78881740195925,0.0036366383146325012,0.061200895228385954,181.68396770472873,5.9937957224301925,180.6839677047281,0.004169625138226359
Roadconditions\good\0_good_054.JPG,0.0644721086700777,84.68501838235444,5.742009311785914,83.68501838235227,0.002847369107843316,0.06288189870485396,96.08642829680923,5.736281608921861,95.08642829680907,0.0034166107411995376,0.0643827083577349,79.43267463235452,5.792056991254097,78.43267463235229,0.002742308158805231,0.06210080924424439,198.56719723183426,6.031978090595629,197.5671972318309,0.0036531321186862495
Roadconditions\good\0_good_055.JPG,0.06829296307121693,93.75304840686307,5.693645373890804,92.75304840686181,0.004153908388754162,0.06501970279966064,263.7443752402901,6.128820150746169,262.7443752402921,0.005359830350581436,0.06674098207325996,143.14145220588426,5.933991875893122,142.1414522058809,0.0037130262920741213,0.06535094629117084,198.12109188773553,5.969168431970977,197.12109188773314,0.0055500442527705186
Roadconditions\good\0_good_056.JPG,0.08624757079608558,133.82015931372638,5.325747032332645,132.82015931372328,0.0025293175472671553,0.08321205616802423,279.5154632833516,5.5617900596977625,278.5154632833475,0.004303673426578744,0.08476638588617176,183.5268075980406,5.525915390293771,182.52680759803914,0.003911349851723671,0.08264572857480093,333.9496962706643,5.71963065783814,332.9496962706675,0.004319644422091466
Roadconditions\good\0_good_057.JPG,0.07311214307691632,179.99747242647194,5.655226526768895,178.99747242647103,0.004045230241408333,0.07058950201183628,231.55707804690445,5.689395239163694,230.55707804690198,0.006848207635004785,0.07238810714140641,112.89220281862924,5.5588474500196625,111.89220281862524,0.0048171708594982755,0.07002175089845404,327.57719338715793,5.890331819534193,326.57719338716186,0.006727210942722613
Roadconditions\good\0_good_058.JPG,0.07135902566113887,71.89440870098166,5.580042138812141,70.89440870097891,0.00266426230426789,0.06814224771739529,260.60410611303246,5.997237894746695,259.6041061130322,0.004635453912574684,0.06953206872994808,177.08082107843308,5.809923076371142,176.08082107843072,0.004109089005603839,0.06839990049075727,226.69333333333384,5.919817149320597,225.69333333332912,0.0046175293046066155
Roadconditions\good\0_good_059.JPG,0.06935855007501368,121.30482536764879,5.711743596904355,120.3048253676457,0.004740106671329103,0.06697587988885623,279.0912264513629,5.943197687741985,278.0912264513649,0.005452963022929121,0.07074462984488863,127.50142463235608,5.646803610247302,126.50142463235082,0.0030729350172813566,0.06760040637373166,200.052887351019,5.7765764891933635,199.05288735101573,0.005278898079171666
Roadconditions\good\0_good_060.JPG,0.07855992852151505,86.38622855392211,5.5224197177170815,85.38622855392015,0.0030802256299212543,0.07534320981741133,196.5477124183015,5.8226006404136905,195.54771241829673,0.00460675176712844,0.07662821862478028,129.27477022059023,5.718162282757464,128.27477022058616,0.0040033891259804635,0.07490066876061219,229.80356785851487,5.919933823167362,228.80356785851353,0.00496078723884224
Roadconditions\good\0_good_061.JPG,0.07099320907035199,93.34186580882391,5.6483959040622,92.34186580882262,0.0031167475174710096,0.06871718099727876,227.42071510957217,5.8959993997578675,226.42071510957027,0.005324126741244962,0.06990022805230901,168.1237745098043,5.806803139640114,167.12377450980338,0.004981186069922714,0.06803674829468803,282.9881737793132,6.027961618085867,281.9881737793159,0.00568312750587854
Roadconditions\good\0_good_062.JPG,0.06732653907150866,106.77049632352991,5.669838632401615,105.77049632352802,0.004937225058005941,0.065013758497341,195.21394848135392,5.9554620974319405,194.21394848135154,0.005475098240063951,0.06868798138223367,57.81372549019729,5.6752790136706714,56.81372549019507,0.0024491304012069044,0.06569739796348704,116.47878508265983,5.6221705233004595,115.47878508265991,0.005459025780705937
Roadconditions\good\0_good_063.JPG,0.0778352570084573,97.41407781862898,5.606991055834374,96.41407781862581,0.003331867484490706,0.07647447944266163,182.28742791234163,5.662732037309844,181.28742791233924,0.003581612727845235,0.07878259807675915,129.6818627451004,5.4278116462589425,128.68186274509657,0.002308482124049731,0.07586378515582451,248.08307574010027,5.7937236937624785,247.08307574009876,0.0037293676795204364
Roadconditions\good\0_good_064.JPG,0.08330564880957542,101.21619178921635,5.385114943771217,100.21619178921439,0.0026277087048929165,0.08058205395522954,291.0028911956936,5.671706131593567,290.0028911956921,0.003450988644188334,0.08290389187470476,155.50920649510041,5.462643072146066,154.5092064950971,0.002841103821031618,0.08132538300044288,200.33773164167619,5.452365776038009,199.33773164167488,0.003383103895533725
Roadconditions\good\0_good_065.JPG,0.09742880803994897,127.71573223039378,5.283317213262751,126.71573223038966,0.003955005788288072,0.0937580786143628,264.1380392156852,5.525397040425115,263.1380392156876,0.004889775175545129,0.09663959789165878,112.56464460784437,5.288544738166521,111.56464460784147,0.0028442788706000573,0.09443693075785574,196.31012687427892,5.326859134898334,195.31012687427665,0.004850268981893536
Roadconditions\good\0_good_066.JPG,0.06945096917538893,78.73219975490275,5.691477439467699,77.7321997549005,0.002740264403309178,0.06667579278132002,150.35477124182998,5.7316473314421685,149.35477124182842,0.004849441317839595,0.06942255039940753,127.01819852941361,5.594710237732487,126.01819852941018,0.004079866186548571,0.06616142722144848,235.58472895040254,5.916852044936734,234.58472895040327,0.0048437838480053
Roadconditions\good\0_good_067.JPG,0.07127727574542936,71.24762561274592,5.546637636916348,70.24762561274345,0.0016950597899827219,0.0677355855650106,101.83750865051952,5.644590953814541,100.83750865051911,0.0023898508799250905,0.06981405126915365,68.88556985294213,5.629566558108,67.88556985293978,0.0019345696263678477,0.06719581304383918,150.64196847366424,5.8636864590273685,149.64196847366313,0.0024151364900910997
Roadconditions\good\0_good_068.JPG,0.08288566181632874,153.26014093137357,5.378068773672334,152.26014093137235,0.004014651692047751,0.07926827114227222,309.7272895040354,5.616796787027268,308.7272895040383,0.005513805881795072,0.08265472200914847,117.60223651960914,5.338782931752905,116.6022365196069,0.0037394020173093776,0.0799066604525101,207.60979623221763,5.389073915283593,206.60979623221667,0.005624585049738989
Roadconditions\good\0_good_069.JPG,0.06994178757306131,70.25442708333442,5.652628864250237,69.25442708333165,0.003284105399108164,0.06886060508771029,73.92510572856591,5.632284549838782,72.92510572856642,0.0038548335123604126,0.07029990636582598,73.66976102941257,5.634329203999845,72.66976102941045,0.0030230518181215598,0.06801972257734419,189.37350249903767,5.917982690233838,188.37350249903747,0.003848171369777692
Roadconditions\good\0_good_070.JPG,0.08983225410692935,109.00955882353233,5.1934220107629585,108.0095588235282,0.0033405028088868208,0.08555561817009902,291.6636831987713,5.522304300643398,290.6636831987713,0.004571099180374347,0.088913253320723,142.63011642156997,5.3161889392611315,141.6301164215683,0.0033198965541921177,0.08589339781626293,193.2564552095333,5.353987241578755,192.25645520953236,0.004678219632544008
Roadconditions\good\0_good_071.JPG,0.06996831639460842,52.79087009804011,5.6607015691826215,51.790870098038326,0.0020517000981463574,0.06699818403030394,139.386005382545,5.9411315548171375,138.38600538254423,0.0028029632040642597,0.0697671233063132,57.15407475490315,5.68225647718577,56.154074754900996,0.0021332374804634204,0.06768161608206424,65.35906189926975,5.6892698652751985,64.35906189926975,0.0026034934896606373
Roadconditions\good\0_good_072.JPG,0.07581806492319462,93.81518075980506,5.449165450771591,92.81518075980306,0.0031239217319568692,0.07261598406314619,155.4890734332947,5.477769881757405,154.48907343329427,0.003827879389965635,0.07477826662221024,128.1480545343152,5.524325744218717,127.148054534312,0.00311589448948844,0.07200660497743884,271.44106113033246,5.788829515148562,270.44106113033564,0.0037773517045494214
